FEEDBACK CUSTOMERS
"orderid","rating"
"IZ-2014-7470","5"
"IZ-2014-7800","5"
"JO-2014-5930","4"
"KE-2011-6940","3"
"KE-2011-7940","3"
"KE-2012-5420","3"
"KE-2012-5800","1"
"KE-2013-7370","3"
"KE-2014-4470","5"
"KE-2014-500","5"
"KE-2014-5160","4"
"KE-2014-8910","5"
"KG-2011-9880","3"
"KG-2014-2870","4"
"KG-2014-8810","4"
"KZ-2011-3390","3"
"KZ-2012-7360","2"
"KZ-2012-8630","4"
"KZ-2013-7130","5"
"KZ-2014-1080","5"
"KZ-2014-4630","5"
"KZ-2014-8670","5"
"LE-2011-9590","4"
"LH-2011-8340","4"
"LH-2014-5390","5"
"LI-2011-9980","4"
"LO-2011-7110","3"
"LT-2011-270","4"
"LY-2012-3040","3"
"LY-2013-4320","4"
"LY-2013-8920","5"
"LY-2014-4680","5"
"LY-2014-8170","5"
"MA-2012-5450","2"
"MA-2012-7570","4"
"MA-2014-9930","4"
"MD-2012-3430","1"
"MD-2012-7840","3"
"MD-2012-9980","2"
"MD-2014-9120","5"
"MG-2014-1310","5"
"ML-2012-4410","1"
"ML-2012-8570","1"
"ML-2013-3460","5"
"ML-2013-3710","3"
"MO-2011-1670","4"
"MO-2011-4910","3"
"MO-2011-8130","4"
"MO-2011-8850","2"
"MO-2012-100","2"
"MO-2012-1020","2"
"MO-2012-2550","3"
"MO-2012-4230","3"
"MO-2012-5500","4"
"MO-2012-6660","1"
"MO-2012-7280","3"
"MO-2012-8580","2"
"MO-2012-9380","3"
"MO-2013-1120","4"
"MO-2013-1880","3"
"MO-2013-3340","4"
"MO-2013-3840","5"
"MO-2013-4900","4"
"MO-2013-6060","3"
"MO-2013-6320","3"
"MO-2013-6410","3"
"MO-2013-7390","5"
"MO-2014-190","5"
"MO-2014-360","5"
"MO-2014-5580","4"
"MO-2014-7300","5"
"MO-2014-9670","4"
"MO-2014-9830","4"
"MX-2011-102344","3"
"MX-2011-102568","4"
"MX-2011-105186","1"
"MX-2011-106159","3"
"MX-2011-106775","2"
"MX-2011-107132","4"
"MX-2011-107370","2"
"MX-2011-110100","2"
"MX-2011-110429","3"
"MX-2011-112914","2"
"MX-2011-114615","4"
"MX-2011-114685","4"
"MX-2011-114741","1"
"MX-2011-115686","3"
"MX-2011-116218","3"
"MX-2011-118983","2"
"MX-2011-120397","2"
"MX-2011-120719","2"
"MX-2011-122210","3"
"MX-2011-122728","3"
"MX-2011-123960","3"
"MX-2011-124527","1"
"MX-2011-125087","1"
"MX-2011-126949","3"
"MX-2011-127096","1"
"MX-2011-127145","1"
"MX-2011-128034","3"
"MX-2011-128447","2"
"MX-2011-128825","4"
"MX-2011-130008","1"
"MX-2011-130218","4"
"MX-2011-131240","3"
"MX-2011-131856","1"
"MX-2011-131996","2"
"MX-2011-132213","1"
"MX-2011-134488","1"
"MX-2011-134705","4"
"MX-2011-135342","3"
"MX-2011-135573","1"
"MX-2011-137064","3"
"MX-2011-138632","1"
"MX-2011-139731","1"
"MX-2011-140725","4"
"MX-2011-140886","4"
"MX-2011-141964","3"
"MX-2011-143280","2"
"MX-2011-143497","1"
"MX-2011-145254","2"
"MX-2011-147158","2"
"MX-2011-147347","1"
"MX-2011-149587","3"
"MX-2011-150357","1"
"MX-2011-150854","2"
"MX-2011-151358","2"
"MX-2011-151498","1"
"MX-2011-152562","1"
"MX-2011-153024","1"
"MX-2011-155257","3"
"MX-2011-155530","1"
"MX-2011-157084","3"
"MX-2011-157595","4"
"MX-2011-157616","1"
"MX-2011-157903","1"
"MX-2011-158204","3"
"MX-2011-161508","3"
"MX-2011-162999","4"
"MX-2011-164518","4"
"MX-2011-165673","3"
"MX-2011-166576","3"
"MX-2011-167773","3"
"MX-2011-167920","2"
"MX-2011-168774","4"
"MX-2011-169201","4"
"MX-2011-169397","4"
"MX-2011-169628","2"
"MX-2011-169873","1"
"MX-2012-100321","2"
"MX-2012-100412","3"
"MX-2012-101280","4"
"MX-2012-101539","2"
"MX-2012-101616","1"
"MX-2012-102890","2"
"MX-2012-103954","3"
"MX-2012-104276","1"
"MX-2012-105522","3"
"MX-2012-105879","1"
"MX-2012-106047","2"
"MX-2012-109729","3"
"MX-2012-110821","2"
"MX-2012-111171","4"
"MX-2012-111542","4"
"MX-2012-111836","1"
"MX-2012-111962","2"
"MX-2012-112144","4"
"MX-2012-113593","4"
"MX-2012-113817","4"
"MX-2012-115301","1"
"MX-2012-116764","1"
"MX-2012-118248","1"
"MX-2012-118801","3"
"MX-2012-119907","4"
"MX-2012-120537","4"
"MX-2012-120845","3"
"MX-2012-122224","3"
"MX-2012-122406","3"
"MX-2012-122756","2"
"MX-2012-123232","2"
"MX-2012-123582","2"
"MX-2012-125808","4"
"MX-2012-125962","4"
"MX-2012-126053","1"
"MX-2012-126326","2"
"MX-2012-126536","1"
"MX-2012-126795","3"
"MX-2012-127166","3"
"MX-2012-127222","3"
"MX-2012-128188","2"
"MX-2012-128363","2"
"MX-2012-128384","3"
"MX-2012-129028","2"
"MX-2012-130022","1"
"MX-2012-130351","3"
"MX-2012-130652","1"
"MX-2012-131128","1"
"MX-2012-131758","4"
"MX-2012-132038","4"
"MX-2012-132745","4"
"MX-2012-132955","3"
"MX-2012-132962","4"
"MX-2012-132997","3"
"MX-2012-133165","1"
"MX-2012-133305","4"
"MX-2012-133557","1"
"MX-2012-133718","1"
"MX-2012-134110","4"
"MX-2012-134446","1"
"MX-2012-134978","3"
"MX-2012-136231","2"
"MX-2012-136315","2"
"MX-2012-136658","4"
"MX-2012-136791","2"
"MX-2012-138072","4"
"MX-2012-138471","4"
"MX-2012-138597","4"
"MX-2012-138800","3"
"MX-2012-139374","2"
"MX-2012-140473","2"
"MX-2012-141432","1"
"MX-2012-143063","3"
"MX-2012-143196","3"
"MX-2012-144337","3"
"MX-2012-144750","3"
"MX-2012-145450","2"
"MX-2012-146311","3"
"MX-2012-146591","3"
"MX-2012-147375","3"
"MX-2012-148271","2"
"MX-2012-148404","2"
"MX-2012-149454","1"
"MX-2012-150616","2"
"MX-2012-151911","1"
"MX-2012-153136","2"
"MX-2012-154921","3"
"MX-2012-155775","4"
"MX-2012-155852","1"
"MX-2012-155957","4"
"MX-2012-156216","4"
"MX-2012-158456","2"
"MX-2012-158785","2"
"MX-2012-158981","4"
"MX-2012-158988","2"
"MX-2012-159345","4"
"MX-2012-159380","4"
"MX-2012-161172","4"
"MX-2012-161732","1"
"MX-2012-162236","2"
"MX-2012-162495","4"
"MX-2012-162810","3"
"MX-2012-163020","3"
"MX-2012-163720","2"
"MX-2012-163888","4"
"MX-2012-164000","4"
"MX-2012-164378","4"
"MX-2012-165127","1"
"MX-2012-165554","3"
"MX-2012-166240","4"
"MX-2012-166842","2"
"MX-2012-167122","3"
"MX-2012-169047","4"
"MX-2013-100286","4"
"MX-2013-100517","5"
"MX-2013-100531","5"
"MX-2013-100657","3"
"MX-2013-101987","5"
"MX-2013-102260","3"
"MX-2013-102295","4"
"MX-2013-102470","4"
"MX-2013-102547","3"
"MX-2013-103520","3"
"MX-2013-103639","5"
"MX-2013-103667","4"
"MX-2013-103744","3"
"MX-2013-103821","5"
"MX-2013-103975","5"
"MX-2013-104150","5"
"MX-2013-104696","4"
"MX-2013-104766","5"
"MX-2013-105046","5"
"MX-2013-105697","4"
"MX-2013-107006","3"
"MX-2013-107440","4"
"MX-2013-108021","3"
"MX-2013-108868","5"
"MX-2013-108945","3"
"MX-2013-109981","4"
"MX-2013-110058","5"
"MX-2013-110135","3"
"MX-2013-110933","4"
"MX-2013-111213","4"
"MX-2013-112228","5"
"MX-2013-112599","5"
"MX-2013-113460","4"
"MX-2013-113824","3"
"MX-2013-114167","4"
"MX-2013-115532","3"
"MX-2013-115742","4"
"MX-2013-116008","4"
"MX-2013-116197","3"
"MX-2013-116232","3"
"MX-2013-117191","5"
"MX-2013-117394","3"
"MX-2013-117961","5"
"MX-2013-119214","4"
"MX-2013-119704","3"
"MX-2013-119788","5"
"MX-2013-119795","5"
"MX-2013-119816","3"
"MX-2013-120558","5"
"MX-2013-121090","5"
"MX-2013-121160","3"
"MX-2013-121167","5"
"MX-2013-121531","5"
"MX-2013-121846","4"
"MX-2013-121881","4"
"MX-2013-121930","4"
"MX-2013-122245","4"
"MX-2013-122945","3"
"MX-2013-123456","3"
"MX-2013-125108","5"
"MX-2013-125710","5"
"MX-2013-127866","4"
"MX-2013-128027","5"
"MX-2013-128160","5"
"MX-2013-128671","4"
"MX-2013-128986","4"
"MX-2013-129469","5"
"MX-2013-129987","5"
"MX-2013-130750","5"
"MX-2013-130785","5"
"MX-2013-130883","4"
"MX-2013-131387","3"
"MX-2013-131919","5"
"MX-2013-132115","3"
"MX-2013-133242","5"
"MX-2013-133270","4"
"MX-2013-133417","4"
"MX-2013-133585","3"
"MX-2013-136469","4"
"MX-2013-137463","5"
"MX-2013-137680","5"
"MX-2013-137953","5"
"MX-2013-138828","4"
"MX-2013-139766","3"
"MX-2013-139857","5"
"MX-2013-140046","5"
"MX-2013-140144","4"
"MX-2013-140263","5"
"MX-2013-140627","5"
"MX-2013-140718","3"
"MX-2013-140746","4"
"MX-2013-141222","5"
"MX-2013-141761","4"
"MX-2013-141866","3"
"MX-2013-142006","4"
"MX-2013-142965","5"
"MX-2013-143301","5"
"MX-2013-143686","3"
"MX-2013-143931","4"
"MX-2013-144932","4"
"MX-2013-145569","3"
"MX-2013-145744","4"
"MX-2013-145926","4"
"MX-2013-147326","5"
"MX-2013-147767","5"
"MX-2013-148082","4"
"MX-2013-148712","4"
"MX-2013-148754","3"
"MX-2013-149090","5"
"MX-2013-149643","4"
"MX-2013-150532","4"
"MX-2013-150637","3"
"MX-2013-150819","3"
"MX-2013-151057","4"
"MX-2013-151617","3"
"MX-2013-151988","3"
"MX-2013-153430","3"
"MX-2013-153920","3"
"MX-2013-154144","5"
"MX-2013-154445","3"
"MX-2013-156083","3"
"MX-2013-157672","5"
"MX-2013-158078","4"
"MX-2013-158106","5"
"MX-2013-158701","3"
"MX-2013-160787","5"
"MX-2013-160962","3"
"MX-2013-161018","4"
"MX-2013-161438","3"
"MX-2013-161592","5"
"MX-2013-162943","3"
"MX-2013-163531","3"
"MX-2013-163727","3"
"MX-2013-163797","3"
"MX-2013-165939","4"
"MX-2013-166618","4"
"MX-2013-166772","5"
"MX-2013-166863","4"
"MX-2013-166877","5"
"MX-2013-167080","3"
"MX-2013-167276","5"
"MX-2013-167612","5"
"MX-2013-167913","4"
"MX-2013-169292","3"
"MX-2013-169474","4"
"MX-2013-169495","4"
"MX-2014-100419","5"
"MX-2014-100895","4"
"MX-2014-101406","4"
"MX-2014-101826","4"
"MX-2014-103198","4"
"MX-2014-105200","4"
"MX-2014-105970","4"
"MX-2014-106208","4"
"MX-2014-106901","5"
"MX-2014-107902","5"
"MX-2014-108189","5"
"MX-2014-110009","4"
"MX-2014-110338","5"
"MX-2014-110772","5"
"MX-2014-111941","4"
"MX-2014-112039","4"
"MX-2014-112459","4"
"MX-2014-112564","5"
"MX-2014-113586","4"
"MX-2014-113894","5"
"MX-2014-114391","4"
"MX-2014-114545","4"
"MX-2014-114979","4"
"MX-2014-115518","4"
"MX-2014-116267","4"
"MX-2014-116337","4"
"MX-2014-117051","5"
"MX-2014-117240","4"
"MX-2014-118451","4"
"MX-2014-118766","5"
"MX-2014-118927","4"
"MX-2014-119340","5"
"MX-2014-122455","5"
"MX-2014-123302","4"
"MX-2014-123512","5"
"MX-2014-124282","4"
"MX-2014-124674","4"
"MX-2014-125570","4"
"MX-2014-125822","4"
"MX-2014-126543","5"
"MX-2014-126683","4"
"MX-2014-126711","4"
"MX-2014-126984","5"
"MX-2014-127285","5"
"MX-2014-128055","5"
"MX-2014-128293","5"
"MX-2014-129294","4"
"MX-2014-129980","5"
"MX-2014-130029","5"
"MX-2014-130211","5"
"MX-2014-131219","4"
"MX-2014-131814","5"
"MX-2014-131940","4"
"MX-2014-133053","5"
"MX-2014-133487","4"
"MX-2014-134418","5"
"MX-2014-134516","4"
"MX-2014-134719","4"
"MX-2014-134733","4"
"MX-2014-134922","5"
"MX-2014-135209","4"
"MX-2014-135286","4"
"MX-2014-135328","4"
"MX-2014-135818","5"
"MX-2014-136133","5"
"MX-2014-137141","5"
"MX-2014-137211","4"
"MX-2014-137323","4"
"MX-2014-137365","4"
"MX-2014-137400","5"
"MX-2014-137428","4"
"MX-2014-138163","4"
"MX-2014-138443","4"
"MX-2014-139262","4"
"MX-2014-140053","4"
"MX-2014-140123","4"
"MX-2014-140557","4"
"MX-2014-140788","5"
"MX-2014-140872","4"
"MX-2014-141033","4"
"MX-2014-141201","4"
"MX-2014-142076","4"
"MX-2014-142510","4"
"MX-2014-143462","5"
"MX-2014-143637","5"
"MX-2014-143833","5"
"MX-2014-144015","5"
"MX-2014-144036","5"
"MX-2014-144484","4"
"MX-2014-145527","4"
"MX-2014-146465","5"
"MX-2014-147214","5"
"MX-2014-148418","4"
"MX-2014-148509","5"
"MX-2014-148530","4"
"MX-2014-148978","5"
"MX-2014-151449","4"
"MX-2014-151554","4"
"MX-2014-151771","5"
"MX-2014-151974","4"
"MX-2014-152121","4"
"MX-2014-152184","5"
"MX-2014-152345","5"
"MX-2014-152513","5"
"MX-2014-152961","4"
"MX-2014-154340","5"
"MX-2014-154466","5"
"MX-2014-154788","4"
"MX-2014-155551","5"
"MX-2014-155915","4"
"MX-2014-156867","4"
"MX-2014-157077","4"
"MX-2014-157525","4"
"MX-2014-158260","5"
"MX-2014-160003","5"
"MX-2014-160507","5"
"MX-2014-161368","5"
"MX-2014-161431","4"
"MX-2014-161459","4"
"MX-2014-161578","5"
"MX-2014-162173","4"
"MX-2014-162201","4"
"MX-2014-162355","4"
"MX-2014-162782","4"
"MX-2014-162957","5"
"MX-2014-163160","5"
"MX-2014-163517","4"
"MX-2014-163615","4"
"MX-2014-163664","4"
"MX-2014-164105","5"
"MX-2014-164112","5"
"MX-2014-164434","4"
"MX-2014-164868","5"
"MX-2014-165421","4"
"MX-2014-165442","4"
"MX-2014-165575","5"
"MX-2014-166135","5"
"MX-2014-166625","5"
"MX-2014-166681","5"
"MX-2014-166716","4"
"MX-2014-166814","5"
"MX-2014-167304","5"
"MX-2014-167682","4"
"MX-2014-167724","5"
"MX-2014-168851","5"
"MX-2014-168900","5"
"MX-2014-169313","4"
"MX-2014-169530","4"
"MX-2014-169887","4"
"MX-2014-169908","4"
"MZ-2011-290","2"
"MZ-2011-6360","2"
"MZ-2013-6960","4"
"MZ-2013-7830","5"
"MZ-2013-9300","4"
"MZ-2013-9310","5"
"NI-2011-1020","1"
"NI-2011-1550","3"
"NI-2011-1760","2"
"NI-2011-2660","3"
"NI-2011-3120","2"
"NI-2011-4770","4"
"NI-2011-5870","3"
"NI-2011-6010","4"
"NI-2011-6330","2"
"NI-2011-7830","1"
"NI-2011-8110","3"
"NI-2011-8880","2"
"NI-2011-900","2"
"NI-2011-9290","3"
"NI-2011-9470","1"
"NI-2011-9600","4"
"NI-2011-9710","3"
"NI-2012-1680","1"
"NI-2012-1820","2"
"NI-2012-3610","3"
"NI-2012-4150","2"
"NI-2012-490","1"
"NI-2012-560","4"
"NI-2012-6180","2"
"NI-2012-6900","2"
"NI-2012-8070","3"
"NI-2012-8830","4"
"NI-2012-8910","1"
"NI-2012-950","2"
"NI-2013-2220","4"
"NI-2013-2590","4"
"NI-2013-3270","3"
"NI-2013-3530","5"
"NI-2013-4130","5"
"NI-2013-4450","3"
"NI-2013-5830","4"
"NI-2013-6690","4"
"NI-2013-7110","5"
"NI-2013-7150","5"
"NI-2013-7440","3"
"NI-2013-7770","4"
"NI-2013-7810","3"
"NI-2013-8050","4"
"NI-2013-9100","5"
"NI-2013-9510","5"
"NI-2013-9790","5"
"NI-2014-1190","4"
"NI-2014-1750","4"
"NI-2014-1900","4"
"NI-2014-2330","5"
"NI-2014-3990","4"
"NI-2014-4550","5"
"NI-2014-4600","5"
"NI-2014-4660","4"
"NI-2014-4850","5"
"NI-2014-5140","5"
"NI-2014-5310","5"
"NI-2014-6860","5"
"NI-2014-6890","4"
"NI-2014-7000","5"
"NI-2014-7110","4"
"NI-2014-7450","4"
"NI-2014-7890","5"
"NI-2014-8490","5"
"NI-2014-8510","5"
"NI-2014-8820","5"
"NI-2014-8880","4"
"NI-2014-9170","5"
"NI-2014-9840","5"
"PL-2011-1120","4"
"PL-2011-4630","4"
"PL-2012-5650","1"
"PL-2012-6740","3"
"PL-2012-7400","3"
"PL-2013-7380","5"
"PL-2014-150","4"
"PL-2014-1590","5"
"PL-2014-2570","4"
"PL-2014-380","5"
"PL-2014-4960","5"
"PL-2014-9180","5"
"PL-2014-9210","4"
"QA-2011-3520","2"
"QA-2013-5600","4"
"QA-2014-6810","5"
"QA-2014-940","5"
"RO-2012-2350","1"
"RO-2012-4620","3"
"RO-2012-5750","2"
"RO-2013-5580","5"
"RO-2013-7850","4"
"RO-2013-8050","4"
"RO-2013-8540","5"
"RO-2013-9750","3"
"RO-2014-1390","5"
"RO-2014-340","5"
"RO-2014-3480","4"
"RO-2014-420","4"
"RO-2014-9560","4"
"RS-2011-1260","1"
"RS-2011-1330","1"
"RS-2011-1760","3"
"RS-2011-7010","2"
"RS-2011-7040","4"
"RS-2011-7230","1"
"RS-2011-8690","2"
"RS-2012-2320","4"
"RS-2012-2380","2"
"RS-2012-4960","2"
"RS-2012-6950","1"
"RS-2012-8830","2"
"RS-2013-1210","5"
"RS-2013-1560","4"
"RS-2013-2360","3"
"RS-2013-3220","4"
"RS-2013-3820","5"
"RS-2013-7350","4"
"RS-2013-9090","4"
"RS-2013-9770","3"
"RS-2014-1460","4"
"RS-2014-1730","5"
"RS-2014-1940","5"
"RS-2014-1960","4"
"RS-2014-3230","4"
"RS-2014-5150","5"
"RS-2014-5620","4"
"RS-2014-5930","4"
"RS-2014-640","4"
"RS-2014-8080","5"
"RS-2014-8280","5"
"RS-2014-9040","5"
"RS-2014-9050","5"
"RS-2014-9190","4"
"RS-2014-9870","5"
"RW-2014-1500","5"
"RW-2014-3070","5"
"RW-2014-680","5"
"SA-2011-1980","2"
"SA-2011-6240","1"
"SA-2012-3230","4"
"SA-2012-410","3"
"SA-2012-4180","2"
"SA-2012-6160","4"
"SA-2012-7870","4"
"SA-2013-5320","5"
"SA-2013-7950","5"
"SA-2013-8590","4"
"SA-2014-2680","4"
"SA-2014-370","4"
"SA-2014-5790","5"
"SA-2014-6030","4"
"SA-2014-6080","4"
"SA-2014-7500","4"
"SA-2014-7510","4"
"SA-2014-7690","5"
"SA-2014-8450","5"
"SA-2014-8580","5"
"SF-2011-2290","3"
"SF-2011-7990","1"
"SF-2011-8920","1"
"SF-2011-9030","1"
"SF-2011-9140","2"
"SF-2011-9500","4"
"SF-2012-2790","3"
"SF-2012-4060","2"
"SF-2013-4410","3"
"SF-2013-4650","4"
"SF-2013-4830","5"
"SF-2013-4880","5"
"SF-2013-6200","4"
"SF-2013-820","3"
"SF-2013-8700","5"
"SF-2013-8880","4"
"SF-2014-1550","5"
"SF-2014-1580","5"
"SF-2014-3620","5"
"SF-2014-5590","5"
"SF-2014-6380","5"
"SF-2014-840","5"
"SF-2014-9050","4"
"SF-2014-9660","5"
"SG-2011-4160","2"
"SG-2013-6630","4"
"SG-2014-1600","5"
"SG-2014-1770","4"
"SG-2014-2120","5"
"SG-2014-3940","4"
"SG-2014-5870","5"
"SL-2012-7850","2"
"SO-2012-2390","3"
"SO-2012-4600","2"
"SO-2012-5940","2"
"SO-2013-1410","3"
"SO-2013-7290","5"
"SO-2013-7740","4"
"SO-2014-4990","4"
"SO-2014-5380","4"
"SO-2014-8170","5"
"SU-2011-4120","2"
"SU-2014-6240","4"
"SY-2014-10","4"
"SY-2014-8240","4"
"SY-2014-8680","5"
"SY-2014-9320","5"
"TU-2011-1200","3"
"TU-2011-1580","4"
"TU-2011-280","2"
"TU-2011-3230","4"
"TU-2011-3440","3"
"TU-2011-4860","4"
"TU-2011-530","1"
"TU-2011-5550","3"
"TU-2011-5990","3"
"TU-2011-660","2"
"TU-2011-6830","3"
"TU-2011-7230","1"
"TU-2011-750","4"
"TU-2011-800","4"
"TU-2011-8570","2"
"TU-2011-8580","4"
"TU-2011-9110","3"
"TU-2011-9230","3"
"TU-2012-190","3"
"TU-2012-2100","4"
"TU-2012-2510","1"
"TU-2012-2690","3"
"TU-2012-2930","3"
"TU-2012-3110","3"
"TU-2012-3190","2"
"TU-2012-3470","2"
"TU-2012-3810","3"
"TU-2012-460","1"
"TU-2012-5470","2"
"TU-2012-5520","1"
"TU-2012-5730","3"
"TU-2012-5940","1"
"TU-2012-640","3"
"TU-2012-6630","4"
"TU-2012-6820","3"
"TU-2012-6830","3"
"TU-2012-6900","4"
"TU-2012-7270","2"
"TU-2012-7410","1"
"TU-2012-790","3"
"TU-2012-7970","2"
"TU-2012-800","3"
"TU-2012-8070","3"
"TU-2012-8800","2"
"TU-2012-9200","4"
"TU-2012-9440","4"
"TU-2012-9450","4"
"TU-2012-9540","2"
"TU-2013-10000","5"
"TU-2013-1120","5"
"TU-2013-1330","3"
"TU-2013-1350","3"
"TU-2013-1610","5"
"TU-2013-1970","5"
"TU-2013-2850","5"
"TU-2013-2890","4"
"TU-2013-3100","4"
"TU-2013-360","4"
"TU-2013-3950","3"
"TU-2013-3960","3"
"TU-2013-4400","3"
"TU-2013-4770","4"
"TU-2013-5030","3"
"TU-2013-5040","3"
"TU-2013-5300","4"
"TU-2013-5580","5"
"TU-2013-5670","5"
"TU-2013-6240","4"
"TU-2013-6370","3"
"TU-2013-6530","3"
"TU-2013-7040","5"
"TU-2013-7240","3"
"TU-2013-7990","3"
"TU-2013-8250","3"
"TU-2013-8650","5"
"TU-2013-8700","5"
"TU-2013-9100","3"
"TU-2013-9460","5"
"TU-2013-9520","4"
"TU-2013-9560","3"
"TU-2013-9780","5"
"TU-2014-1390","4"
"TU-2014-1990","5"
"TU-2014-2390","5"
"TU-2014-4230","4"
"TU-2014-4250","4"
"TU-2014-4360","4"
"TU-2014-4420","5"
"TU-2014-4500","4"
"TU-2014-4970","5"
"TU-2014-5220","4"
"TU-2014-5260","4"
"TU-2014-5370","5"
"TU-2014-540","4"
"TU-2014-6240","5"
"TU-2014-6290","4"
"TU-2014-6470","5"
"TU-2014-6570","5"
"TU-2014-7080","5"
"TU-2014-7230","5"
"TU-2014-8080","5"
"TU-2014-8280","4"
"TU-2014-8490","5"
"TU-2014-8680","4"
"TU-2014-890","4"
"TU-2014-9220","5"
"TU-2014-9310","4"
"TU-2014-9460","5"
"TU-2014-9670","4"
"TU-2014-9840","4"
"TX-2013-490","5"
"TX-2014-1570","4"
"TX-2014-3270","4"
"TZ-2011-3990","1"
"TZ-2012-1230","2"
"TZ-2012-6760","1"
"TZ-2013-4360","4"
"TZ-2013-4510","3"
"TZ-2013-6920","5"
"TZ-2013-720","5"
"TZ-2013-8210","4"
"TZ-2014-10","4"
"TZ-2014-2650","5"
"TZ-2014-3450","5"
"TZ-2014-570","5"
"TZ-2014-7250","4"
"TZ-2014-750","4"
"TZ-2014-8190","5"
"TZ-2014-8350","5"
"UG-2011-7530","1"
"UG-2011-9740","1"
"UG-2012-3580","3"
"UP-2011-6100","4"
"UP-2011-6930","2"
"UP-2011-7210","1"
"UP-2011-9080","3"
"UP-2012-1240","2"
"UP-2012-4620","2"
"UP-2012-5430","3"
"UP-2012-8850","4"
"UP-2013-4690","5"
"UP-2013-510","4"
"UP-2013-5950","4"
"UP-2014-1480","4"
"UP-2014-1600","5"
"UP-2014-3280","5"
"UP-2014-3700","4"
"UP-2014-3710","4"
"UP-2014-5040","5"
"UP-2014-5160","4"
"UP-2014-7150","4"
"UP-2014-7700","4"
"UP-2014-7850","4"
"UP-2014-8120","4"
"US-2011-105137","1"
"US-2011-105851","3"
"US-2011-107405","2"
"US-2011-107594","1"
"US-2011-108259","4"
"US-2011-109127","4"
"US-2011-111157","1"
"US-2011-113348","3"
"US-2011-115245","2"
"US-2011-117058","4"
"US-2011-117135","3"
"US-2011-119634","4"
"US-2011-120236","3"
"US-2011-120383","3"
"US-2011-121664","3"
"US-2011-122399","3"
"US-2011-122588","2"
"US-2011-126116","2"
"US-2011-126452","1"
"US-2011-127439","1"
"US-2011-130358","2"
"US-2011-131870","3"
"US-2011-133130","1"
"US-2011-134733","3"
"US-2011-137673","4"
"US-2011-137680","4"
"US-2011-138758","4"
"US-2011-139500","2"
"US-2011-140452","4"
"US-2011-141334","3"
"US-2011-144540","3"
"US-2011-146353","3"
"US-2011-148852","2"
"US-2011-148929","3"
"US-2011-150406","2"
"US-2011-151232","3"
"US-2011-151967","3"
"US-2011-152030","3"
"US-2011-156440","1"
"US-2011-156706","2"
"US-2011-156762","3"
"US-2011-158001","3"
"US-2011-159338","4"
"US-2011-159436","1"
"US-2011-161200","4"
"US-2011-161760","4"
"US-2011-163797","1"
"US-2011-164259","2"
"US-2011-164406","2"
"US-2011-165316","4"
"US-2011-165589","2"
"US-2011-165862","4"
"US-2011-166002","3"
"US-2011-167787","2"
"US-2012-100468","4"
"US-2012-102148","3"
"US-2012-102519","4"
"US-2012-103254","3"
"US-2012-103471","1"
"US-2012-104430","4"
"US-2012-105753","1"
"US-2012-106523","2"
"US-2012-107349","4"
"US-2012-110191","1"
"US-2012-113131","2"
"US-2012-114916","2"
"US-2012-116918","3"
"US-2012-117184","3"
"US-2012-120355","3"
"US-2012-120572","3"
"US-2012-122413","2"
"US-2012-122693","1"
"US-2012-124219","3"
"US-2012-126214","4"
"US-2012-129063","4"
"US-2012-130274","4"
"US-2012-130491","4"
"US-2012-130512","4"
"US-2012-130932","4"
"US-2012-131212","1"
"US-2012-132612","2"
"US-2012-137533","4"
"US-2012-138121","1"
"US-2012-139360","4"
"US-2012-141390","2"
"US-2012-142734","3"
"US-2012-144519","3"
"US-2012-144771","4"
"US-2012-145205","3"
"US-2012-145485","3"
"US-2012-147662","1"
"US-2012-148467","3"
"US-2012-150231","2"
"US-2012-153983","2"
"US-2012-154830","4"
"US-2012-161991","4"
"US-2012-163230","3"
"US-2012-163370","3"
"US-2012-163825","2"
"US-2012-164560","3"
"US-2012-165512","2"
"US-2012-168347","4"
"US-2013-100965","4"
"US-2013-101497","5"
"US-2013-101602","5"
"US-2013-101616","4"
"US-2013-102141","4"
"US-2013-102505","5"
"US-2013-104444","3"
"US-2013-105214","3"
"US-2013-105452","3"
"US-2013-108497","4"
"US-2013-108854","5"
"US-2013-109344","4"
"US-2013-109491","5"
"US-2013-111605","4"
"US-2013-113964","4"
"US-2013-114090","4"
"US-2013-115308","3"
"US-2013-115756","4"
"US-2013-116400","5"
"US-2013-117198","3"
"US-2013-120005","5"
"US-2013-121181","5"
"US-2013-122357","3"
"US-2013-122707","3"
"US-2013-123316","3"
"US-2013-124163","5"
"US-2013-124737","3"
"US-2013-126746","5"
"US-2013-127817","4"
"US-2013-128685","3"
"US-2013-128902","3"
"US-2013-128909","5"
"US-2013-130092","4"
"US-2013-130813","5"
"US-2013-131149","5"
"US-2013-132325","3"
"US-2013-132423","4"
"US-2013-132934","4"
"US-2013-135209","3"
"US-2013-135720","3"
"US-2013-137589","5"
"US-2013-139283","3"
"US-2013-139388","5"
"US-2013-139724","3"
"US-2013-140172","4"
"US-2013-140494","5"
"US-2013-141544","3"
"US-2013-141880","4"
"US-2013-142146","4"
"US-2013-143448","5"
"US-2013-144631","3"
"US-2013-144687","4"
"US-2013-146066","4"
"US-2013-147991","4"
"US-2013-150574","5"
"US-2013-152275","3"
"US-2013-152667","3"
"US-2013-154676","5"
"US-2013-155026","3"
"US-2013-155642","4"
"US-2013-155768","5"
"US-2013-157945","4"
"US-2013-158743","4"
"US-2013-159450","3"
